0.52747,0.52317
1.49817,0.56621
0.52747,0.86748
1.44322,0.98584
0.5,1.19027
0.41758,1.94346
1.04945,1.9327
1.50733,2.12637
1.07692,2.13713
1.40659,2.33081
1.02198,2.35233
1.30586,2.58904
0.95788,2.67512
1.18681,2.8688
0.8022,2.93335
0.78388,3.23463
1.5989,3.14855
1.89194,2.62132
